EmployeeID,EmployeeName,FirstName,LastName,PayRate,HoursWorked,Fico,Exemptions,HireDate,Gender,DateEntered,IsPasswordReset,Password
5211,Annette Camacho,Annette ,Camacho,13.9600,39.2900,40.2500,0,03-08-2009,F,12-03-2009,1,8LXD5W1ND7
5212,Lesley Patrick,Lesley ,Patrick,10.5300,30.2100,39.0200,0,04-26-2006,F,12-03-2009,0,cazZtQyhG1
5213,Rosalyn Petty,Rosalyn ,Petty,17.3100,33.4000,16.3800,3,05-27-2008,F,12-03-2009,0,MfvNK3SKUt
5214,Brendan Moreno,Brendan ,Moreno,15.9400,36.6400,10.4200,2,10-30-2006,M,12-03-2009,1,ysCfMAzpvA
5215,Abel Greer,Abel ,Greer,17.9000,54.8300,31.7800,3,12-18-2007,M,12-03-2009,0,oqo6mg7WUW
5216,Hugh Rowland,Hugh ,Rowland,14.9300,33.0900,28.8200,3,09-14-2003,M,12-03-2009,1,P2DHLOrYfo
5217,Anne Ramirez,Anne,Ramirez,17.4500,32.1900,38.4600,1,05-06-2013,F,12-03-2009,0,
5218,Minerva Macias,Minerva ,Macias,14.9500,17.9000,40.3800,2,10-16-2003,F,12-03-2009,0,BagexqS3z6
5219,Kristine Boyle,Kristine ,Boyle,28.6000,14.3600,47.7100,2,01-01-2008,F,12-03-2009,1,10W5ttnYWb
5220,Gena Gates,Gena ,Gates,10.2800,36.9300,47.1800,2,08-20-2009,F,12-03-2009,0,trFf8xT2wV
5221,Eliseo Booker,Eliseo ,Booker,25.4700,34.2400,24.9800,0,09-18-2005,M,12-03-2009,1,PEfKk9gqUn
5222,Michel York,Michel ,York,11.6100,25.9300,14.5200,1,01-15-2003,M,12-03-2009,1,inWvQIiNr7
5223,Micheal Gates,Micheal ,Gates,13.1700,34.4700,43.9000,4,02-26-2009,M,12-03-2009,0,IyhUiw3Dmd
5224,Ezra Moran,Ezra ,Moran,20.4700,66.0600,26.3500,2,08-26-2007,M,12-03-2009,1,dK3VW7PMIp
5225,Carter Valenzuela,Carter ,Valenzuela,24.0300,40.3100,35.0900,3,06-10-2005,M,12-03-2009,1,WSkQlvia2V
5226,Benito Archer,Benito ,Archer,28.7800,12.0900,0.6600,1,12-21-2001,M,12-03-2009,0,lY3rYERH3f
5227,Doyle Mendoza,Doyle ,Mendoza,18.2600,29.7000,9.5000,2,02-04-2007,M,12-03-2009,1,MxcnKyCSTI
5228,Sara Zamora,Sara ,Zamora,25.4200,19.5900,22.0300,2,12-25-2008,F,12-03-2009,1,TN8q6gwzfF
5229,Luisa Moran,Luisa ,Moran,13.7100,25.1300,3.9300,4,10-29-2006,F,12-03-2009,1,X9Le8z2BHK
5230,Harry Beck,Harry ,Beck,17.0800,31.9600,29.0500,3,01-23-2004,M,12-03-2009,0,tzJm6Oq8lM
5231,Diann Gregory,Diann ,Gregory,13.4500,23.0700,17.9900,1,02-22-2007,F,12-03-2009,1,wV8mce2TZf
5232,Brianna Carter,Brianna ,Carter,14.7700,25.8000,39.5900,2,12-19-2000,F,12-03-2009,0,VDKoaynRLC
5233,Angelo Singh,Angelo ,Singh,19.5000,33.5600,6.1500,2,12-11-2002,M,12-03-2009,1,B0vfbcTzXk
5234,Jarvis Summers,Jarvis ,Summers,11.2200,55.8900,2.5800,2,06-12-2009,M,12-03-2009,0,wlzpkN4AcL
5235,Ivory Ramos,Ivory ,Ramos,13.2400,38.6600,5.8800,3,09-07-2006,M,12-03-2009,1,7w3COgMw5A
5236,Paige Rosario,Paige ,Rosario,10.0400,30.5000,41.1600,3,09-29-2004,F,12-03-2009,1,IgoV3w1cca
5237,Melvin Warner,Melvin ,Warner,17.0500,35.8400,28.3700,2,09-28-2004,M,12-03-2009,1,WG9Np0SjNN
5238,Bobbi Macdonald,Bobbi ,Macdonald,17.8500,35.3400,36.6500,1,11-11-2000,F,12-03-2009,1,aE2mmn0O7y
5239,Octavio Rocha,Octavio ,Rocha,11.5800,57.5300,33.8600,0,05-20-2000,M,12-03-2009,1,X8C5ersIAO
5240,Louie Moss,Louie ,Moss,14.0500,48.6300,44.0600,2,06-12-2005,M,12-03-2009,1,FWtPleYNwF
5241,Tamika Keller,Tamika ,Keller,17.8300,67.1900,33.8500,2,05-17-2001,F,12-03-2009,0,QXVUFgYoCt
5242,Allen Novak,Allen ,Novak,13.0100,24.8100,18.8600,1,01-22-2002,M,12-03-2009,1,hWtO63eUjM
5243,Clay Parks,Clay ,Parks,13.7000,32.9000,41.2300,2,11-13-2005,M,12-03-2009,0,tGzwPEVL52
5244,Peggy Lambert,Peggy ,Lambert,11.5600,27.3800,12.7200,3,11-08-2003,F,12-03-2009,0,l2WicxTUb5
5245,Harrison Irwin,Harrison ,Irwin,17.9100,20.2200,39.1400,2,09-28-2001,M,12-03-2009,1,n2J5cvpxK0
5246,Marquis Mckinney,Marquis ,Mckinney,17.2100,61.9300,31.5700,0,08-10-2004,M,12-03-2009,1,3zHMnyKDNN
5247,Weston Mcclure,Weston ,Mcclure,26.0800,23.3200,42.0400,1,01-21-2001,M,12-03-2009,0,jrWrBSTG4n
5248,Philip Preston,Philip ,Preston,13.3200,58.8500,32.7900,3,07-02-2008,M,12-03-2009,1,QtWcwaOJ9Z
5249,Willie Hardin,Willie ,Hardin,13.6600,26.4300,48.6300,2,03-19-2003,F,12-03-2009,1,mYigDNxHVR
5250,Eddie Contreras,Eddie ,Contreras,15.8900,21.3500,10.8600,3,08-22-2005,F,12-03-2009,1,OfF3gcKw9i
5251,Numbers Jackson,Numbers ,Jackson,28.0000,58.2700,6.5600,3,04-16-2002,M,12-03-2009,1,5CyuBGsUeg
5252,Augusta Decker,Augusta ,Decker,21.3300,52.7200,1.4700,3,06-09-2008,F,12-03-2009,0,3P8ydaorOX
5253,Frank Finley,Frank ,Finley,25.6000,66.5500,20.3600,3,04-12-2005,M,12-03-2009,1,UVpZ89x43i
5254,Israel Gonzales,Israel ,Gonzales,18.3600,34.7600,16.2500,1,05-05-2001,M,12-03-2009,1,rsKw4DjaNL
5255,Evangeline Andrews,Evangeline ,Andrews,18.5800,42.1700,32.8900,2,06-08-2007,F,12-03-2009,1,TNES49Dsd0
5256,Alvaro Bush,Alvaro ,Bush,26.2500,65.7100,46.2400,0,04-29-2007,M,12-03-2009,0,g9JxFVS1lt
5257,Gertrude Dennis,Gertrude ,Dennis,19.4800,25.2700,22.6100,3,01-30-2000,F,12-03-2009,1,FsddHJDE4p
5258,May Davenport,May ,Davenport,10.0500,34.5100,21.0100,3,03-09-2008,F,12-03-2009,1,WFkfuLZaIL
5259,Patsy Collins,Patsy ,Collins,12.4200,49.5100,48.5100,0,08-31-2005,F,12-03-2009,1,rDK59zFTRc
5260,Charlene Woods,Charlene ,Woods,10.3300,39.0300,15.6200,4,04-17-2000,F,12-03-2009,1,8mGsAnOCGr
5261,Dan Peters,Dan ,Peters,19.1500,13.5800,17.3500,3,04-14-2004,M,12-03-2009,0,Vg35ScxF8F
5262,Glenna Cross,Glenna ,Cross,27.8300,28.9800,11.2500,1,11-21-2009,F,12-03-2009,1,7deISRBMu7
5263,Jeanette Faulkner,Jeanette ,Faulkner,29.6800,35.4700,38.2500,2,04-09-2007,F,12-03-2009,1,dvuDyxebFb
5264,Anastasia Mendoza,Anastasia ,Mendoza,15.2300,45.1500,9.5300,1,02-05-2005,F,12-03-2009,1,9qqxSAXWBF
5265,Jamal Moyer,Jamal ,Moyer,11.3200,27.8900,31.7500,1,07-19-2000,M,12-03-2009,1,86gD8jTbsH
5266,Colette Huerta,Colette ,Huerta,27.1800,30.6200,39.6200,1,10-24-2003,F,12-03-2009,0,IR7IggznOj
5267,Ethan Bentley,Ethan ,Bentley,12.7000,23.1700,8.3600,4,12-05-2002,M,12-03-2009,1,M54DMPnbzo
5268,Jerry Warren,Jerry ,Warren,19.9100,48.6500,2.9700,2,12-20-2002,F,12-03-2009,1,hMTC37xlAx
5269,Brooks Singleton,Brooks ,Singleton,17.7100,25.2700,16.6000,1,01-28-2000,M,12-03-2009,1,UHFddzNSFD
5270,Bryant Spears,Bryant ,Spears,10.0300,27.2800,22.2800,3,01-12-2005,M,12-03-2009,0,YBG2IgDmK6
5271,Britney Baird,Britney ,Baird,16.6200,27.5700,0.3900,3,07-30-2004,F,12-03-2009,0,kCCKzIVNZr
5272,Joanna Wiggins,Joanna ,Wiggins,18.1600,35.5000,48.2300,3,08-04-2004,F,12-03-2009,1,UDAHWPWPKt
5273,Maxwell Burnett,Maxwell ,Burnett,17.6600,46.6400,38.4000,2,07-23-2003,M,12-03-2009,1,BLwH0aG21Q
5274,Demetrius Riggs,Demetrius ,Riggs,21.1300,35.9500,11.4800,3,04-14-2004,M,12-03-2009,0,8oh4iQFjQQ
5275,Debora Parrish,Debora ,Parrish,13.2100,29.9600,28.9100,1,08-03-2003,F,12-03-2009,0,k5resU4uGf
5276,Booker Cisneros,Booker ,Cisneros,14.9800,31.7700,41.0300,2,02-06-2004,M,12-03-2009,1,9xm25lwwlh
5277,Clara Gilbert,Clara ,Gilbert,13.8100,22.5800,38.6000,1,03-09-2000,F,12-03-2009,0,FA0ZIMgxkJ
5278,Valerie Phelps,Valerie ,Phelps,12.1800,43.1600,17.4500,3,11-24-2004,F,12-03-2009,0,K1iTTu9whz
5279,Kelsey Trevino,Kelsey ,Trevino,19.9300,64.8600,4.3400,1,09-19-2001,F,12-03-2009,1,Uarp6Vtqux
5280,Margret Torres,Margret ,Torres,12.9800,29.0800,21.5300,1,02-10-2000,F,12-03-2009,1,7R8NXhXb04
5281,Greg Everett,Greg ,Everett,18.3800,24.6500,14.1000,2,06-09-2007,M,12-03-2009,0,qkrjlXmIaw
5282,Ina Castillo,Ina ,Castillo,16.7600,47.5000,2.1700,1,02-23-2006,F,12-03-2009,1,SqQm1Kev1Y
5283,Nona Robertson,Nona ,Robertson,10.2700,19.1100,21.0400,3,02-08-2006,F,12-03-2009,1,nc30lNhw4z
5284,Margo Fry,Margo ,Fry,14.6500,37.6200,43.6300,3,04-23-2005,F,12-03-2009,0,jElFRcEuiR
5285,Martha Estrada,Martha ,Estrada,17.2000,34.1500,26.2300,2,02-26-2006,F,12-03-2009,0,WXJMcvxcQX
5286,Cleveland Ochoa,Cleveland ,Ochoa,25.0400,15.7700,41.7900,0,03-28-2000,M,12-03-2009,1,y5FI8LQLqm
5287,Stacey Turner,Stacey ,Turner,16.3700,29.9200,38.5500,4,10-17-2005,F,12-03-2009,1,7RSQTeG0y6
5288,Israel Frost,Israel ,Frost,22.0400,30.4400,13.4600,3,06-21-2002,M,12-03-2009,1,TQKh469Lpe
5289,Cecile George,Cecile ,George,16.3100,68.1600,28.4100,4,08-19-2002,F,12-03-2009,1,Yeb6WKgMkQ
5290,Alyssa Valencia,Alyssa ,Valencia,12.9300,62.9600,33.1200,2,04-02-2006,F,12-03-2009,1,LeE3qVCasO
5291,Casandra Cruz,Casandra ,Cruz,16.5500,20.6200,4.9700,1,01-17-2005,F,12-03-2009,0,f700DWLEVj
5292,Elliot Freeman,Elliot ,Freeman,20.2000,34.9000,42.3900,0,09-19-2006,M,12-03-2009,1,auIiRCPrOB
5293,Tomas Mcconnell,Tomas ,Mcconnell,19.9200,25.0700,15.1600,2,09-22-2000,M,12-03-2009,1,FeWLFqfsYS
5294,Graciela Murillo,Graciela ,Murillo,14.3300,32.0800,21.7400,1,10-08-2001,F,12-03-2009,1,5YFXpFmGD9
5295,Dwayne Ponce,Dwayne ,Ponce,28.4300,40.5200,3.4300,0,02-19-2001,M,12-03-2009,1,4LVQCajZCq
5296,Sally Dixon,Sally ,Dixon,18.0000,36.3000,1.5900,1,08-31-2008,F,12-03-2009,1,gk3KCgPuOt
5297,Carmen Swanson,Carmen ,Swanson,13.2100,10.8300,18.1900,0,06-10-2006,M,12-03-2009,1,DrZn6HZyGO
5298,Ashlee Hardy,Ashlee ,Hardy,16.5900,40.6000,28.0200,1,07-11-2003,F,12-03-2009,0,3gUbTKXWIj
5299,Allen Wilkins,Allen ,Wilkins,12.4800,39.4400,38.8800,3,06-30-2005,M,12-03-2009,1,AY3Dz9nnIz
5300,Jeanie Morrow,Jeanie ,Morrow,17.5100,22.7400,2.5100,0,01-04-2000,F,12-03-2009,1,8Eh6weurgG
5301,Melody Mclaughlin,Melody ,Mclaughlin,19.5000,23.1400,10.1500,3,03-13-2009,F,12-03-2009,1,Ou4MZAHedp
5302,Darwin Dickerson,Darwin ,Dickerson,10.2100,30.5900,30.9300,0,11-07-2003,M,12-03-2009,1,J8ND0Q6TVC
5303,Ralph Jacobs,Ralph ,Jacobs,18.9600,30.3600,17.6900,1,12-29-2006,M,12-03-2009,1,GBX8I0oyv2
5304,Oliver Parsons,Oliver ,Parsons,13.9500,47.1600,27.6300,2,05-31-2009,M,12-03-2009,1,FWHVLiGK6V
5305,Jamel Velasquez,Jamel ,Velasquez,13.8100,26.1700,23.7600,3,05-05-2006,M,12-03-2009,0,o8lfsrbHd3
5306,Ruben Roman,Ruben ,Roman,13.5300,53.8900,39.1200,3,10-31-2007,M,12-03-2009,1,7eTWkFS8z8
5307,Ferdinand Flowers,Ferdinand ,Flowers,12.7300,33.4100,27.4600,0,08-05-2000,M,12-03-2009,1,P5i2JN2Xk4
5308,Tameka Wood,Tameka ,Wood,13.8000,39.8100,35.4500,4,03-28-2002,F,12-03-2009,1,DZUE7Ym0Jd
5309,Jocelyn Conrad,Jocelyn ,Conrad,16.7900,20.8900,8.6300,4,12-28-2002,F,12-03-2009,1,sXou4n1Cxd
5310,Ed Mccann,Ed ,Mccann,17.5600,31.4700,29.0400,3,11-01-2009,M,12-03-2009,1,I3WE6ekjlW
5311,Ulysses Herring,Ulysses ,Herring,23.6600,12.5700,45.3400,2,02-01-2003,M,12-03-2009,1,k2qbObbNk4
5312,Lorene Douglas,Lorene ,Douglas,17.3400,59.6800,8.8100,1,06-20-2006,F,12-03-2009,1,t3vCqAppay
5313,Magdalena Cordova,Magdalena ,Cordova,16.9300,43.3100,21.0100,2,07-04-2008,F,12-03-2009,1,fVqy1FR1J2
5314,Jewell Mooney,Jewell ,Mooney,10.4600,25.0800,41.4100,3,11-15-2003,F,12-03-2009,1,RxrhXeZ5G1
5315,Jeanine Knapp,Jeanine ,Knapp,16.5900,63.0400,19.0200,3,05-19-2007,F,12-03-2009,1,wyuhLGCefj
5316,Vince Sanders,Vince ,Sanders,15.8400,12.5600,39.5600,3,03-12-2002,M,12-03-2009,1,5fy4WjGQ0O
5317,Wayne Nielsen,Wayne ,Nielsen,26.5300,37.5600,8.9900,3,02-01-2008,M,12-03-2009,1,XyIkSwzvVv
5318,Rosario Arnold,Rosario ,Arnold,27.8100,32.4500,45.2900,2,05-26-2008,F,12-03-2009,1,layeaejfW4
5319,Angelica Novak,Angelica ,Novak,16.4000,37.4900,47.4400,4,03-20-2008,F,12-03-2009,1,sRrIPJAFBY
5320,Janis Mitchell,Janis ,Mitchell,17.8100,35.8800,46.0900,4,09-05-2000,F,12-03-2009,0,k5ONN7VZVN
5321,Natalie Mathews,Natalie ,Mathews,12.3900,38.1000,13.0700,3,10-07-2003,F,12-03-2009,0,nuZC5DNCv5
5322,Brad Hartman,Brad ,Hartman,10.0100,33.8400,10.9700,4,12-21-2002,M,12-03-2009,1,TZ48kLmfqr
5323,Angie Mccoy,Angie ,Mccoy,25.8900,38.1200,19.4100,2,03-27-2000,F,12-03-2009,1,viNykBPgoM
5324,Jerri Randolph,Jerri ,Randolph,13.8400,26.5100,13.8400,3,04-23-2000,F,12-03-2009,1,l8BTRmq6PF
5325,Dominick Garner,Dominick ,Garner,26.9400,19.8300,26.0700,2,02-20-2004,M,12-03-2009,1,FBk81jpPTS
5326,Edwardo Hancock,Edwardo ,Hancock,12.7000,27.4000,29.0100,0,06-10-2005,M,12-03-2009,1,hyyNnPMqND
5327,Melinda Whitehead,Melinda ,Whitehead,14.0000,49.8900,3.4200,2,03-14-2005,F,12-03-2009,0,Vnd8SLprfW
5328,Woodrow Holden,Woodrow ,Holden,11.7500,25.8000,5.7100,4,08-11-2001,M,12-03-2009,1,bmGUmy3pp8
5329,Bertha Nunez,Bertha ,Nunez,11.2600,21.1800,26.7000,4,10-30-2005,F,12-03-2009,1,RUNrf9VBlY
5330,Sammy Maynard,Sammy ,Maynard,10.9700,58.8800,28.5300,3,07-22-2003,M,12-03-2009,1,RaQGIcFDqx
5331,Marcelino Lozano,Marcelino ,Lozano,19.8300,39.1100,15.2200,1,11-19-2002,M,12-03-2009,1,XJEmxElvHB
5332,Mona Poole,Mona ,Poole,14.8600,36.1400,49.2000,4,12-30-2005,F,12-03-2009,1,GMJjzEvnTH
5333,Desiree Bass,Desiree ,Bass,11.9300,54.3300,32.7600,3,01-25-2002,F,12-03-2009,0,0jGR0M11zC
5334,Helene Solis,Helene ,Solis,21.7900,56.4200,10.7100,2,02-12-2006,F,12-03-2009,1,aJZRckSteO
5335,Bradley Moss,Bradley ,Moss,16.8600,18.4700,15.2000,2,04-30-2006,M,12-03-2009,1,TL5JrxKJ4c
5336,Janet Madden,Janet ,Madden,29.5000,48.2200,37.5400,1,02-10-2009,F,12-03-2009,1,bdgdmQn0DZ
5337,Bernardo Jackson,Bernardo ,Jackson,27.1400,27.2400,0.9700,2,08-19-2007,M,12-03-2009,1,7ScJrklQwF
5338,Erin Boyle,Erin ,Boyle,11.3400,37.5000,38.1200,2,06-03-2007,M,12-03-2009,1,89Nx72uKjK
5339,Gilbert Meyer,Gilbert ,Meyer,11.9200,64.2400,46.4700,2,12-15-2008,M,12-03-2009,0,ndOfcjUump
5340,Margarita Brennan,Margarita ,Brennan,19.0300,32.4800,48.3700,2,11-23-2008,F,12-03-2009,1,hqtbhzN9vX
5341,Daphne Mccormick,Daphne ,Mccormick,15.7400,25.0000,15.5900,3,01-05-2007,F,12-03-2009,1,zyGEbRi0WU
5342,Beatrice Gay,Beatrice ,Gay,17.2900,41.6900,28.6000,3,11-20-2008,F,12-03-2009,0,Kxwaism9kD
5343,Ali Stokes,Ali ,Stokes,25.2300,59.2700,16.0300,2,11-06-2009,M,12-03-2009,1,i6AJhM5vyI
5344,Laverne Sutton,Laverne ,Sutton,12.8900,26.9400,15.7800,3,01-29-2004,F,12-03-2009,1,raNAvPR5XX
5345,Guadalupe Morris,Guadalupe ,Morris,14.2000,45.4500,23.6700,2,10-12-2002,F,12-03-2009,1,kBgsFBOsFN
5346,Victoria Massey,Victoria ,Massey,21.6900,35.7100,6.5500,2,06-29-2007,F,12-03-2009,0,R2cpyIbw0l
5347,Lavern Snow,Lavern ,Snow,18.6100,15.9000,42.1100,2,03-02-2004,M,12-03-2009,1,IEBbMPDckA
5348,Deandre Huang,Deandre ,Huang,12.1000,37.7100,15.3600,1,01-09-2004,M,12-03-2009,1,5QzhLxIjok
5349,Evan Burgess,Evan ,Burgess,20.0000,35.7900,7.7400,0,08-02-2007,M,12-03-2009,0,1IvBZJ7cCf
5350,Yesenia Bauer,Yesenia ,Bauer,27.2200,44.0900,14.1700,4,04-20-2005,F,12-03-2009,0,HMd4BOaBuy
5351,Damien Calhoun,Damien ,Calhoun,28.6700,18.3000,8.7800,1,10-22-2007,M,12-03-2009,1,TwgRliezqF
5352,Carmen Kennedy,Carmen ,Kennedy,14.6500,41.9900,11.2400,1,12-30-2003,M,12-03-2009,1,3kTdBQiqyX
5353,Errol Heath,Errol ,Heath,17.4700,32.7500,47.0800,4,06-03-2007,M,12-03-2009,0,li6huMvwX1
5354,Gale Andrade,Gale ,Andrade,12.8500,36.0000,39.5100,4,10-20-2008,F,12-03-2009,1,bre4mq3FFn
5355,Rosalyn Craig,Rosalyn ,Craig,16.8000,34.8000,27.4700,0,09-05-2009,F,12-03-2009,0,LjFnHaBugo
5356,Nikki Sutton,Nikki ,Sutton,15.5600,26.5000,21.7000,1,07-15-2000,F,12-03-2009,1,S5MDrQb6G3
5357,Charlotte Payne II,Charlotte,Payne II,14.2500,33.9900,43.3300,4,05-05-2006,F,12-03-2009,0,
5358,Dianna Mcmillan,Dianna ,Mcmillan,28.5400,31.3100,22.3400,4,10-23-2007,F,12-03-2009,1,NcgGEyKpWh
5359,Betty Phelps,Betty ,Phelps,16.4500,49.4000,24.5400,2,02-29-2004,F,12-03-2009,0,kUCbunIYhz
5360,Terri Montes,Terri ,Montes,17.0500,27.0800,12.7800,1,10-20-2001,F,12-03-2009,1,Ao0kf6WLoq
5361,Hilary George,Hilary ,George,10.6400,27.5900,12.5900,4,09-26-2001,F,12-03-2009,1,l21hZ8avZ7
5362,Felecia Arias,Felecia ,Arias,16.6500,61.6500,17.8200,2,07-14-2006,F,12-03-2009,0,lC4gTLbMFE
5363,Alisa Mcneil,Alisa ,Mcneil,16.2900,49.2300,41.2500,0,03-02-2005,F,12-03-2009,1,wU997zoaQr
5364,Benjamin Hansen,Benjamin ,Hansen,19.0100,29.2600,46.8100,2,12-07-2005,M,12-03-2009,1,6kp0gEXpuD
5365,Toni Cabrera,Toni ,Cabrera,29.9900,46.4800,17.8700,1,01-26-2008,F,12-03-2009,0,DEduyjPGrV
5366,Ramona Fisher,Ramona ,Fisher,14.0100,11.9900,1.0800,3,10-28-2002,F,12-03-2009,0,FyfoWpv2HN
5367,Harris Griffith,Harris ,Griffith,12.2300,43.8400,48.3600,1,08-10-2003,M,12-03-2009,0,f3XlgEmUSY
5368,Thaddeus Morton,Thaddeus ,Morton,27.3600,20.7600,2.2400,3,01-12-2009,M,12-03-2009,1,hxfvoXIJ7a
5369,Joshua Klein,Joshua ,Klein,11.0600,35.6100,28.8700,4,03-04-2007,M,12-03-2009,1,d3Xi6BB9CD
5370,Ward Boyd,Ward ,Boyd,21.9000,29.3800,16.8800,1,02-02-2005,M,12-03-2009,1,QYR2VoF6Do
5371,Ferdinand Hernandez,Ferdinand ,Hernandez,27.2700,33.2100,5.2100,3,09-26-2006,M,12-03-2009,1,Bj7uQvyU2T
5372,Marci Medina,Marci ,Medina,12.8800,45.5100,48.3100,2,01-22-2008,F,12-03-2009,1,VVTBRLTFqI
5373,Mohammed Brown,Mohammed ,Brown,25.7400,12.8400,42.3200,4,06-07-2005,M,12-03-2009,1,OGExhrNIkp
5374,Hazel Powell,Hazel ,Powell,13.7000,52.3100,40.3800,2,07-04-2000,F,12-03-2009,1,3pxRKK3fdQ
5375,Ester Bradshaw,Ester ,Bradshaw,17.7600,56.4600,40.2800,3,10-08-2005,F,12-03-2009,0,qufZPJ7Twg
5376,Susana Church,Susana ,Church,11.1700,21.0200,22.3700,3,12-08-2004,F,12-03-2009,0,Aolggnq94k
5377,Paulette Hobbs,Paulette ,Hobbs,29.9800,32.3200,6.1000,3,12-23-2002,F,12-03-2009,1,ShK8rHawjg
5378,Harrison Boyle,Harrison ,Boyle,19.7900,16.2000,11.7800,2,01-16-2005,M,12-03-2009,1,NjaL3BmPYQ
5379,Susanne Lawson,Susanne ,Lawson,24.6400,68.3000,35.2100,4,09-01-2005,F,12-03-2009,1,CqyI77jyGA
5380,Joaquin Haley,Joaquin ,Haley,18.7000,37.7600,17.1800,4,02-10-2004,M,12-03-2009,0,bS0vL4DNky
5381,Boyd Roberts,Boyd ,Roberts,19.0200,22.8200,39.9900,2,01-07-2008,M,12-03-2009,1,lxl1F9SM8L
5382,Alfreda Cooley,Alfreda ,Cooley,24.4300,30.6300,20.6200,3,11-10-2000,F,12-03-2009,1,BzksrIMHP3
5383,Angeline Leonard,Angeline ,Leonard,13.4300,63.4900,45.4200,3,04-16-2001,F,12-03-2009,1,UvoDvsnKAY
5384,Weldon Gillespie,Weldon ,Gillespie,16.0200,26.7400,44.3500,3,12-02-2004,M,12-03-2009,0,95IZwOSVq3
5385,Scottie Stein,Scottie ,Stein,21.5100,29.0300,37.5300,2,04-20-2008,M,12-03-2009,1,f3TsWpuh3m
5386,Dylan Hicks,Dylan ,Hicks,12.6000,28.2000,40.9200,1,08-28-2003,M,12-03-2009,0,D2g3d9rq5E
5387,Everett Randolph,Everett ,Randolph,16.1100,19.7400,38.9900,1,06-08-2006,M,12-03-2009,1,uFAldq8IVq
5388,Nathan Church,Nathan ,Church,29.3100,55.0900,34.5200,3,02-21-2002,M,12-03-2009,0,itE9nUmsSy
5389,Graciela Becker,Graciela ,Becker,14.9300,39.9800,19.9500,2,06-15-2001,F,12-03-2009,0,BOb5KppLeM
5390,Grace Bullock,Grace ,Bullock,10.7200,28.5400,10.8000,2,04-02-2002,F,12-03-2009,1,sPEfYcBgYt
5391,Booker Castaneda,Booker ,Castaneda,10.5000,19.0800,46.2000,4,08-21-2008,M,12-03-2009,1,BsDizpih85
5392,Janell Foster,Janell ,Foster,15.7800,18.2300,19.6100,2,11-05-2000,F,12-03-2009,1,uWEoFCFT7i
5393,Nathaniel Rivera,Nathaniel ,Rivera,10.9100,64.4400,11.8500,2,10-02-2009,M,12-03-2009,0,b1g9aWCg1y
5394,Dan Davies,Dan ,Davies,13.1900,22.8600,15.4400,1,09-27-2005,M,12-03-2009,0,AzRozvDcP6
5395,Selena Walter,Selena ,Walter,10.0100,19.9800,32.5200,2,03-12-2007,F,12-03-2009,0,oruTI2oeiO
5396,Cherie Parsons,Cherie ,Parsons,26.9800,38.9100,44.9500,2,11-08-2002,F,12-03-2009,1,0cijSENO7J
5397,Stephan Stanton,Stephan ,Stanton,19.8500,59.2700,13.6200,1,10-13-2008,M,12-03-2009,1,xXQe6PIUQB
5398,Mitchel Blevins,Mitchel ,Blevins,19.5100,34.6100,0.2700,2,02-27-2002,M,12-03-2009,1,7wdqtScrTS
5399,Fran Galloway,Fran ,Galloway,25.3900,24.5200,41.4200,1,05-11-2009,F,12-03-2009,1,LQPjCi8KV4
5400,Doug Ochoa,Doug ,Ochoa,14.5500,61.6300,40.0200,0,03-20-2004,M,12-03-2009,1,beIyywvDJk
5401,Thelma Villa,Thelma ,Villa,22.7700,47.9800,26.1600,4,01-17-2003,F,12-03-2009,0,qtYibeQlML
5402,Roderick Horne,Roderick ,Horne,11.2400,40.9000,20.2800,1,09-29-2004,M,12-03-2009,1,wghnQPZzKL
5403,Solomon Woodard,Solomon ,Woodard,27.2500,34.5500,35.2500,2,05-12-2005,M,12-03-2009,1,DUjYPoPuMi
5404,Francine Lynn,Francine ,Lynn,22.5500,27.9000,45.9400,1,11-17-2004,F,12-03-2009,1,fDp4KYSeDj
5405,Rosanne Mcknight,Rosanne ,Mcknight,13.6800,28.4100,38.9300,3,01-27-2007,F,12-03-2009,1,c0g9zSeLXm
5406,Vance Jordan,Vance ,Jordan,19.8600,29.3300,3.7100,1,10-20-2000,M,12-03-2009,1,HZ97X0nIPg
5407,Josie Durham,Josie ,Durham,21.7900,13.9700,7.2000,3,10-22-2003,F,12-03-2009,0,S7qrJ6wN4g
5408,Kristie Newman,Kristie ,Newman,14.1000,60.4600,0.0100,3,02-13-2000,F,12-03-2009,1,UNZ1ZdLefx
5409,Mary Yates,Mary ,Yates,14.5700,43.4300,22.5800,3,04-01-2005,F,12-03-2009,0,D9DsAB4xOt
5410,Jared Perez,Jared ,Perez,14.2000,44.4800,3.0300,1,08-24-2007,M,12-03-2009,0,VGC8Wp38Zx
5411,Yolanda Walton,Yolanda ,Walton,15.7700,37.6400,10.3500,0,12-13-2005,F,12-03-2009,1,u00FeCgJFh
5412,Ramon Ballard,Ramon ,Ballard,13.6200,45.1400,13.3600,3,12-26-2006,M,12-03-2009,0,VEhSgLnDrp
5413,Cassie Carey,Cassie ,Carey,19.0300,35.1000,14.5100,1,04-02-2005,F,12-03-2009,0,wLok5iA2Sv
5414,Doris Stewart,Doris ,Stewart,28.2300,58.2600,5.9600,3,01-02-2001,F,12-03-2009,0,lLpncvIgpe
5415,Neil Solomon,Neil ,Solomon,18.8400,27.0300,17.7100,4,07-03-2000,M,12-03-2009,1,55o4eCt491
